id,page,headword,pos,gloss,phonetic,example_nandi,example_english,concern,reviewer_action,corrected_headword,corrected_pos,corrected_gloss,corrected_phonetic,corrected_example_nandi,corrected_example_english,splits_into,reviewer_notes,reviewer_name
p269_sitwet_n,269,sitwet,noun,impala,_si:t-we:t ; _si:t-wa; si:tô:y ; si:t-ô:k,,Siwa prn.,HAS-GHOSTS,,,,,,,,,,
p269_siwot_n,269,siwot,noun,"Stinging Nettle, Urtica massaica, large-leaved nettle with remarkable stinging powers; leaves have heart-shaped blades up to 6 in. long x 4 in. wide with sharply toothed margins",si:w-a:t ; si:w-a:; si:w-a ; si:w-ek,,,CLEAN,,,,,,,,,,
p269_siyet_n,269,siyet,noun,"claw, nail, hoof ki-siyon v",_si:y-e:t ; _si:y-a; si:y-ô:y ; si:y-o:k,to marry a second wife.,Kogisiyon Toplongoi. Taplangoi hasbecome a second wife.,HAS-GHOSTS|GLOSS-LEAK,,,,,,,,,,
p269_soboit_n,269,soboit,noun,sofa,sô:pa-i:t ; so:pa,Tebe sobo.,Sit on the sofa.,CLEAN,,,,,,,,,,
p269_soet_n,269,soet,noun,savanna. Expressions: Kometocho soet boiyot,_sô:-e:t,,,CLEAN,,,,,,,,,,
p270_sogol_num,270,sogol,numeral,nine,_s6kô:l,,,CLEAN,,,,,,,,,,
p270_sogoranet_n,270,sogoranet,noun,"someone who does unnatural things, a morbid person",_s6k6ran-e:t ; _s6k6ran; _s6k6ran ; _s6k6ran-ik,,,CLEAN,,,,,,,,,,
p270_sogoriet_n,270,sogoriet,noun,"gadfly, type of large cattle-biting fly. ke-sogot V",sô:ko:r-yet ; sô:ko:r; so:kô:r ; so:kô:r-ik,,"1. to roll (cigarette), kesogot tomotet to roll a cigarette (lit. tobacco)",GLOSS-LEAK,,,,,,,,,,
p270_sogornatet_n,270,sogornatet,noun,unnatural behaviour,_s6k6rnat-e:t ; _s6k6mat,,,CLEAN,,,,,,,,,,
p270_soi_n,270,soi,noun,"grassy, low-lying grazing land",sô:y ; so:y-ta; sô:y-wa ; sô:ywek,,Soi prn.,HAS-GHOSTS,,,,,,,,,,
p270_soimo_n,270,soimo,noun,small door for letting calves into cattlefold (biut),soymo ; soymo-u:t,,,CLEAN,,,,,,,,,,
p270_soin_n,270,soin,noun,"south, south Nandi",so:i:n,,,CLEAN,,,,,,,,,,
p270_soiwet_n,270,soiwet,noun,girl's circumcision hood,so:y-we:t ; so:y-wa; so:- o:n ; so:-o:n-ik,,,CLEAN,,,,,,,,,,
p270_soliat_n,270,soliat,noun,"reed, ko-sololen v. /ko-sololen/ to buzz (bees)",_so:l-ya:t ; _so:l-ya:; _so:l ; _so:l-ik,,,CLEAN,,,,,,,,,,
p270_solopchot_n,270,solopchot,noun,"cockroach, ke-som v",s61op-ca:t ; s61op-ca:; solop ; s61op-i:k,,"to haul, ke-soman v.",GLOSS-LEAK,,,,,,,,,,
p270_sombet_n,270,sombet,noun,ostrich feather head-dress or hat,so:mp-e:t ; so:mp-e; so:mp-e:s-ya ; so:mp-e:s-yek,,,CLEAN,,,,,,,,,,
p270_somiot_n,270,somiot,noun,uncircumcised boy or girl,so:m-ya:t ; so:m-ya:; so:m-e ; so:m-e:k,,,CLEAN,,,,,,,,,,
p270_somok_num,270,somok,numeral,"/somok/ three, somsom",,spoiled (vegetable matter only).,Somsom ingwek. The vegetables are spoiled.,CLEAN,,,,,,,,,,
p271_sondit_n,271,sondit,noun,"inside a forest, under the canopy, ke-sonen v",s6nt-i:t ; sonti,to be barren.,Kigosonen. (S/he) has become barren.,GLOSS-LEAK,,,,,,,,,,
p271_sonet_n,271,sonet,noun,"barren domestic animal or person, song'ong'en ke-songongen v",sô:n-e:t ; sô:n,,,GLOSS-LEAK,,,,,,,,,,
p271_song'ong'onik_n,271,song'ong'onik,noun,": : adenoids, paranasal sinuses; location of same (in pri.sg.). song'oniet",_sô:ngo:ng-o:nik ; _sô:ngô:ng-o:n ; _sô:ngô:ng-ay ; _sô:ng6 ng-a-i k;_sô:ngo:ng(-yet),,,CLEAN,,,,,,,,,,
p271_song'oniet_n,271,song'oniet,noun,[cf kutwet] tuft of hair on head of child who has lost an elder sibling,songony-e:t ; spngony,,,CLEAN,,,,,,,,,,
p271_songet_n,271,songet,noun,bachelorhood,_s6nk-e:t ; _s6nko,Kikwo songo.,He has remained a bachelor.,CLEAN,,,,,,,,,,
p271_songokiet_n,271,songokiet,noun,black ant; eats dead organic material,sô:nko:k-yet ; sô:nko:k; so:nkô:k ; so:nkô:k-ik,,,CLEAN,,,,,,,,,,
p271_songoliet_n,271,songoliet,noun,"ostrich feather, songorietn",_sô:nko:l-yet ; _sô:nko:l; _so:nkô:l ; _so:nkô:l-ik,,,CLEAN,,,,,,,,,,
p271_sonoiat_n,271,sonoiat,noun,"1. bead. 2. round, silverjewel. ki-sony v",_sonoy-a:t ; _sonoy-a:; _son6y ; _sono-e:k,,,GLOSS-LEAK,,,,,,,,,,
p271_sopsob_a,271,sopsob,adjective,"/ sopsop, sopsop/juicy, ki-sopsob V",,,"to eat s.t.juicy, take the juice from, ki-sor V.",GLOSS-LEAK,,,,,,,,,,
p271_soroiot_n,271,soroiot,noun,dung ofsheep and goats,s6ro:y-ya:t ; s6rô:y-ya:; s6rô:y ; s6rô:ek,,,CLEAN,,,,,,,,,,
p271_sosiot_n,271,sosiot,noun,wild date palm tree. Phoenix reclinata; leaf stems used for cleaning gourds,so:s-ya:t ; so:s-ya:; sô:s ; so:s-ik,,,CLEAN,,,,,,,,,,
p271_sosom_num,271,sosom,numeral,thirty,_sos6m,,,CLEAN,,,,,,,,,,
p271_sososito_n,271,sososito,noun,sheath of an ox or bull (i.e. tube in which penis resides),_sos6y-t6 ; _sas6y; s6soy-wa ; s6soy-we:k,,,CLEAN,,,,,,,,,,
p271_sotet_n,271,sotet,noun,"gourd, calabash, ki-sub V",sot-e:t ; sot; s6t-o:n ; soto:n-ik,1. to follow after.,Osubi. I am following.,GLOSS-LEAK,,,,,,,,,,
p272_subanet_n,272,subanet,noun,"spanner, ki-subar v",_supa:n-e:t ; _supa:na,,,GLOSS-LEAK,,,,,,,,,,
p272_subendo_n,272,subendo,noun,"female (sheep, goats, chicken)",supe:n-ta ; supe:n; supe:n-wa ; supe:n-wek,,Suben anan mengich? (Is it) female or male?,HAS-GHOSTS,,,,,,,,,,
p272_suberet_n,272,suberet,noun,sack,_supe:r-et ; _supe:r; supe:r-ô:y ; supe:r-ô:k,,,CLEAN,,,,,,,,,,
p272_suberik_n,272,suberik,noun,"nasal mucous, spittle",super-i:k ; super; superya: ; super-ya:t,,,CLEAN,,,,,,,,,,
p272_subet_n,272,subet,noun,"supe:t-ya:, supe:tya:t/  spade (suit in cards)",sube:t,,,CLEAN,,,,,,,,,,
p272_sugaruk_n,272,sugaruk,noun,sugar,_sukar-u:k ; _sukaru; _sukar-ya: ; _sukar-ya:t,,,CLEAN,,,,,,,,,,
p272_Sugu_n,272,Sugu,noun,"Pokot, male Pokot (sg. only), ko-suguchuch v",suku ; suk-u:k ; sukuy-ye:k; suku-i:n ; suku-i:n-tet,to grovel (ofanimal).,Kosuguchuch seset. The dog grovelled.,HAS-GHOSTS|GLOSS-LEAK,,,,,,,,,,
p272_sugul_n,272,sugul,noun,school,suku:l ; suku:l-it; suku:li:s-ya ; suku:l-i:s-yek,,,CLEAN,,,,,,,,,,
p272_sugulumdo_n,272,sugulumdo,noun,loin,sukulum-ta ; sukulum; sukulum-wa ; sukulumwe:k,,,CLEAN,,,,,,,,,,
p272_sugumeriet_n,272,sugumeriet,noun,plant of the fern family (Cyathea manniana); root used as a medicine for parasites,_sukume:r-yet ; _sukume:r;_sukume:r ; _sukume:rik,,,CLEAN,,,,,,,,,,
p272_suguniat_n,272,suguniat,noun,mosquito,_sukun-ya:t ; _sukunya:; _sukun ; _sukun-ik,,,CLEAN,,,,,,,,,,
p272_sugunwet_n,272,sugunwet,noun,gold,sukun-we:t ; siikunwa,,,CLEAN,,,,,,,,,,
p272_sugurut_n,272,sugurut,noun,owl. ke-sugus V,sukur-u:t ; sukuru,,,GLOSS-LEAK,,,,,,,,,,
p272_sugusek_n,272,sugusek,noun,urine,_sukus-e:k ; _sukus,,Kond ab sugusek Urethral opening (eye of urine),CLEAN,,,,,,,,,,
p273_sugutek_n,273,sugutek,noun,spring (water),_sukut-e:k ; _sukut; _sukut-ya: ; _sukut-ya:t,,,CLEAN,,,,,,,,,,
p273_sugutit_n,273,sugutit,noun,drum,sukut-i:t ; sukut; sukuti:n ; sukut-ay ; sukut-i:n-ik ; sukut-ai:k,,Expressions: kebir sugutit to harp on,CLEAN,,,,,,,,,,
p273_suiot_n,273,suiot,noun,wild hunting dog. ke-sul V./,su:y-a:t ; su:y-a:; su:y ; su:- ik,,"to sink, sul (suui) ke-sul V.",HAS-GHOSTS,,,,,,,,,,
p273_sulwalit_n,273,sulwalit,noun,"trousers, ke-sumbut v",_sulwa:l-i:t ; _sulwa:li; _sulwa:1-i: s-ya ; _sulwa:1-i: s-yek,,"1. to clasp in bunch, take greedily, kesumbut ingwek to take the vegetables greedily",GLOSS-LEAK,,,,,,,,,,
p273_sumdo_n,273,sumdo,noun,1. dirt. 2. dirty dealings (m pL),sum-ta ; sum; sum-wa ; sum-we:k,,,CLEAN,,,,,,,,,,
p273_sumeek_n,273,sumeek,noun,"hair, sumeek ab konyek eyebrows",su:me-e:k ; suimey; su:me-ya: ; su:me-ya:t,,,CLEAN,,,,,,,,,,
p273_sumet_n,273,sumet,noun,elder'sgoatskin garment,_sum-e:t ; _sum-a; _sumo:s-ya ; _sum-o:s-yek,,,CLEAN,,,,,,,,,,
p273_sumu_n,273,sumu,noun,poison,sumu ; sum-u:k,,,CLEAN,,,,,,,,,,
p273_sumut_n,273,sumut,noun,"partition in a house for initiated girls in seclusion, ke-sun v",_su:m-u:t ; _su:m; _su:mo:s-ya ; _su:m-o:s-yek,to menstruate (impolite).,"Bwoneituguk ab eun. (She is menstruating (polite, lit. the things of the hands are coming).",GLOSS-LEAK,,,,,,,,,,
p273_sundet_n,273,sundet,noun,"mesenteric fat (solid substance) worn when a sacrifice is performed to introduce a child to meat, sundet ab agutanik greater omentum",su:nt-e:t ; su:nt-a; su:net ; su:net-ik,,,CLEAN,,,,,,,,,,
p274_ke_surie_v,274,ke-surie,verb,"to assault, insult. 2. to concentrate on",ke:-su:rye:,Surie logok korok!,Concentrate on the children first!.,RECONSTRUCTED,,,,,,,,,,
p274_sunonik_n,274,sunonik,noun,menstrual discharge,suna:n-ik ; suna:n,Tuguk ab eun.,"Menstrual discharge (polite, lit. things ofthe hands).",HAS-GHOSTS,,,,,,,,,,
p274_suraiat_n,274,suraiat,noun,"rag,tattered cloth(es). ke-suren v",_sura-ya:t ; _sura-ya:; _sura-i:n ; _sura-i:n-ik,,,GLOSS-LEAK,,,,,,,,,,
p274_surendo_n,274,surendo,noun,"erection, beb suren pre-ejaculatory fluid",su:ren-ta ; su:ren,,,CLEAN,,,,,,,,,,
p274_suriet_n,274,suriet,noun,hostility. ke-sur-io v.assoc,su:r-ye:t,,,CLEAN,,,,,,,,,,
p274_suriot_n,274,suriot,noun,spear blade,su:r-ya:t ; su:r-ya:; su:r ; su:r-ik,,,CLEAN,,,,,,,,,,
p274_surkwen_n,274,surkwen,noun,neutral or uninhabited land,su:rkwe:n,,Surongai (see Surungai) ki-surtut V.,CLEAN,,,,,,,,,,
p274_surubelidt_n,274,surubelidt,noun,"shrewd, cunning person, ke-suruch v",surupe:l-ya:t ; surupe:l-ya:,,"to take up with fingertips, kesuruch ingwek to take up vegetables with one's fingers",GLOSS-LEAK,,,,,,,,,,
p274_surumbet_n,274,surumbet,noun,"navel, surumbenyu my navel",suru:mp-et ; suru:m; suru:mp-a:n ; suru:mp-a:n-ik,,Expressions: surumbet ab konda pupil (navel of the eye),HAS-GHOSTS,,,,,,,,,,
p274_sururut_n,274,sururut,noun,pick-axe,suru:r-u:t ; suru:ru; suru:r-u:s-ya ; suru:r-u:s-yek,,,CLEAN,,,,,,,,,,
p275_ke_sus_v,275,ke-sus,verb,to bite,_ke:-sus,Susei ak kogutei.,"(S/he) is biting and blowing (playing up and then playing down, dramatising s.t. and then making lightofit).",RECONSTRUCTED,,,,,,,,,,
p275_ke_sut_vt,275,ke-sut,verb_transitive,to take away. ke-sut v.itv,ke:-sut,,to lift up. kesut kimoik to lift the food off,HAS-GHOSTS,,,,,,,,,,
p275_ki_sus_vt,275,ki-sus,verb_transitive,to fry,ki:-su:s,Osusi ingwek.,I'm fiying vegetables.,HAS-GHOSTS,,,,,,,,,,
p275_ko_susu_v,275,ko-susu,verb,to be reduced (in swelling). 2. to cower,ko:-susu,Kesusu seset.,The dog cowered.,RECONSTRUCTED,,,,,,,,,,
p275_surutit_n,275,surutit,noun,"salute, kebir surut to salute",suru:t-it ; suru:t,,,CLEAN,,,,,,,,,,
p275_suswek_n,275,suswek,noun,grass,su:sw-e:k ; su:sw-a; su:sw-a: ; su:sw-a:t,,,CLEAN,,,,,,,,,,
p275_sutek_n,275,sutek,noun,"soup, ki-sutsut V",su:t-e:k ; su:t,,,GLOSS-LEAK,,,,,,,,,,
p275_suwet_n,275,suwet,noun,"waist, ke-swach v",_su:w-e:t ; _su:w-a; su:wa:n-u:t ; su:w-a:n-u:t-ik,,"to mow grass, clear forest undergrowth Swach suswek! Cut the grass (with a scythe)!",HAS-GHOSTS|GLOSS-LEAK,,,,,,,,,,
p275_swereret_n,275,swereret,noun,idleness,_swe:re:r-e:t,,,CLEAN,,,,,,,,,,
p275_swetait_n,275,swetait,noun,"sweater, jersey, pullover",_swe:ta-it ; _swe:tay; _swe:ta-i:n(-ik),,,CLEAN,,,,,,,,,,
p275_swo_adv,275,swo,adverb,/swa/ clearly,,Koger kole swo.,I saw it clearly.,HAS-GHOSTS,,,,,,,,,,
p276_ke_saita_vitv,276,ke-saita,verb_intransitive,to drip,_ke:-say-ta,Soitoi.,"(It) is dripping, /say-ta-i/ ki-saita v.cans.",RECONSTRUCTED,,,,,,,,,,
p276_sobondo_n,276,sobondo,noun,1. life. 2. good fortune,sapa:n-ta ; sapa:n; sapa:n-wa ; sapa:n-wek,,"Tinyei sobon. (S/he) has good fortune,",CLEAN,,,,,,,,,,
p276_sobul_a,276,sobul,adjective,"hairy, sobunit^",sapu:l ; sapu:l-e:n,soap. ko-soburburen v. /ko-sapurpuren/ to flutter excitedly (as a startled chicken).,Soburbureni ingokiet. Thechickenisfluttering excitedly.,CLEAN,,,,,,,,,,
p276_soburiet_n,276,soburiet,noun,aluminum cooking pot,sapury-e:t ; sapury-6; sapury-o:s-ya ; sapury-o:s-yek,,Topkechi chego soburiet. name of a lady who milks cows into a pot,CLEAN,,,,,,,,,,
p276_soeniot_n,276,soeniot,noun,beads in pattern oftwo whites at each end and four or eight blacks in middle; used by married women as a charm to protect warriors from enemies (black to render warriors invisible to enemy and white to make enemy visible),sa:e:n-ya:t ; sa:e:n-ya: ; sa:e:n-ya: (nom.); sa:e:n ; sa:e:ni:k,Kinomei soenyo.,The charm is being held (i.e. one is praying).,CLEAN,,,,,,,,,,
p276_soet_n,276,soet,noun,buffalo,sa:-e:t ; sa:; sa:-e:n ; sa:-e:nik,Ogetos soenik.,The buffalo are grazing.,CLEAN,,,,,,,,,,
p276_sogin_n,276,sogin,noun,"one good to lie next to (who feels good, who makes good conversation), ke-s6gut V",sa:k-i:n,to cast the evil eye.,Kasogut lakwet. (She) cast an evil eye on the child.,GLOSS-LEAK,,,,,,,,,,
p276_sogot_n,276,sogot,noun,"leaf, sokot ab tebeswet leaf of tebeswet tree",sak-a:t ; sak-a:; sak ; sake:k,"ko-soi v.ven. /ko-say/ to drip, dribble.",Kosoi bek. The water dribbled.,CLEAN,,,,,,,,,,
p276_sogutindet_n,276,sogutindet,noun,person with an evil eye,sa:ku:t-i:n-tet ; sa:ku:t-i:n; sa:ku:t ; sa:ku:t-ik,,,CLEAN,,,,,,,,,,
p277_ko_somot_v,277,ko-somot,verb,to become tangy and smooth in consistency (of milk made into mursik),ko-sama:t,Kosomot chego.,Themilkbecame sweet.,RECONSTRUCTED,,,,,,,,,,
p277_sokwet_n,277,sokwet,noun,"[cf kesach to divide, branch] 1. notch of tree, nock of arrow. 2. junction, sokwet ab oret road junction",sak-we:t ; sak,,"3. crevice, sokwet ab koita crevice in a rock",CLEAN,,,,,,,,,,
p277_solwet_n,277,solwet,noun,lame or deformed person,sal-we:t ; sal-wa; sal-o:nô:y ; sal-o:n ; sal-o:n-ô:k ; sal-o:n-ik,Solwo Kipchumba.,Kipchumba is a lame person.,CLEAN,,,,,,,,,,
p277_som_v,277,som,verb,"to beg, ask for, ask permission",ke:-sa:m,"Asis, kwosomin.","God, I have prayed to you.",RECONSTRUCTED,,,,,,,,,,
p277_somindet_n,277,somindet,noun,beggar,sa:m-i:n-tet ; sa:m-i:n; sa:m ; sa:m-i:k,,Somin. (S/he is a) beggar.,CLEAN,,,,,,,,,,
p277_somis_a,277,somis,adjective,foul,samis ; samis(-e:n),"Ingo somis muria, ko wendi ka.","Ifa rat stinks, it goes home (blood is thicker than water).",CLEAN,,,,,,,,,,
p277_somo_a,277,somo,adjective,hair which lies in horizontal curls across head and which leaves bare skin visible,sa:mô: ; sa:mô:-e:n,Somoen sumeek.,The hair is tightly curled.,CLEAN,,,,,,,,,,
p277_somoiot_n,277,somoiot,noun,"1. twisted iron (with ribs) made into bracelet worn by twins or old men. 2. needle used by men to sew with, awl. 3. (in pi.) stretch marks on skin",sa:mô:y-ya:t ; sa:mô:yya:; sa:mô:-i:n ; sa:mô:-i:n-ik,Tinyei somoinik kwonyo.,That woman has stretch marks.,CLEAN,,,,,,,,,,
p277_somotinik_n,277,somotinik,noun,"/samatin-ik, samatin/ yoghurt (mursik) which has become tasty, i.e., not bitter and not horribly sweet",,,Kelu somotin anan che mindilil? Did you drink sweet yoghurt or sour?,CLEAN,,,,,,,,,,
p278_ke_sor_v,278,ke-sor,verb,"to bring back, recoup, save, rescue",ke:-sar,Soru lakwet maam seset!,Rescue the child so the dog doesn't eat it.,RECONSTRUCTED,,,,,,,,,,
p278_ke_ta_vt,278,ke-ta,verb_transitive,"1. to coil, wind, bind, tie around, ke-ta muito to roll up the (cow) skin",_ke:-ta,,2. to delay s.o. 3. to dress girls for initiation (of warriors). ke-to-chi v.app.,CLEAN,,,,,,,,,,
p278_sondugut_n,278,sondugut,noun,"suitcase, trunk, foot-locker",santuk-u:t ; santuku; santuk-u:s-ya ; santuk-u:s-yek,,"Mi sandugut orit. (It's) in the suitcase,",HAS-GHOSTS,,,,,,,,,,
p278_soremiet_n,278,soremiet,noun,decorative body scar (burnt on),sa:re:m-yet ; sa:re:m; sa:re:m ; sa:re:m-ik,,,CLEAN,,,,,,,,,,
p278_soromiet_n,278,soromiet,noun,kidney,sara:m-yet ; sara:m; sara:m-ay ; sara:m-a-i:k,,,CLEAN,,,,,,,,,,
p278_sosindet_n,278,sosindet,noun,"critical, disapproving person",sa:s-i:n-tet ; sa:s-i:n,,,CLEAN,,,,,,,,,,
p278_sosisiet_n,278,sosisiet,noun,disapproval. sosio (see sas) sosnotet«,sas-i:s-ye:t ; sas-i:s-yo,,,CROSS-REF,,,,,,,,,,
p278_sosuriet_n,278,sosuriet,noun,banana leaf. sosurwetw,sa:su:r-yet ; sa:su:r,"wild banana tree, Ensete ventricosum.",Mi tuga sosurwa. The cows are among the banana trees.,HAS-GHOSTS,,,,,,,,,,
p279_ke_tab_vt,279,ke-tab,verb_transitive,to gag (tr.). ke-tab kei v.refl,_ke:-tap,,to put one's fingers in one's mouth to make oneself gag. ki-taban v.,CLEAN,,,,,,,,,,
p279_ke_taburburan_vi,279,ke-taburburan,verb_intransitive,to panic and run helter-skelter,_ke:- ta:purpura:n,Kataburburan ingogaik.,The chickens are panicking.,CLEAN,,,,,,,,,,
p279_ki_taburburan_vt,279,ki-taburburan,verb_transitive,to send flying,_ki:- ta:purpura:n,Kataburburan ingogaik seset.,The dog sent the chickens flying.,CLEAN,,,,,,,,,,
p279_ta_adv,279,ta,adverb,as long as,ta:,,"Ta konyonei, As long as (s/he) is coming,",CLEAN,,,,,,,,,,
p279_tabanda_n,279,tabanda,noun,"1. side, edge. 2. comer",_tapan-ta ; _tapan; tapan-wa ; tapan-we:k,,,CLEAN,,,,,,,,,,
p279_tabarariet_n,279,tabarariet,noun,"vine, the separated strands of which are used to weave baskets. Tabarbuch prn. /_ta:-parpuchy  daughter ofman whom nothing kills or who raided next to nothing (which grew into something)",_ta:para:r-yet ; _ta:para:r;_ta:para:r ; _ta:para:r-ik,,,CLEAN,,,,,,,,,,
p279_tabarta_n,279,tabarta,noun,ford ofriver,_tapar-ta ; _tapar; taparwa ; tapar-we:k,,,CLEAN,,,,,,,,,,
p279_tabet_n,279,tabet,noun,clay bowl used to eat vegetables from,_ta:p-e:t ; _ta:p-a; ta:p-ô:y ; ta:p-ô:k,,,CLEAN,,,,,,,,,,
p279_taboiyat_n,279,taboiyat,noun,"large star, e.g. the morning star",_tapoy-ya:t ; _tapoyya:; _tapô:y ; _tapo:-ik,,Tabolwa prn.,HAS-GHOSTS,,,,,,,,,,
p279_taburburiet_n,279,taburburiet,noun,butterfly,_ta:purpu:r-yet ; _ta:purpu:r; _ta:purpu:r ; _ta:purpu:r-ik,,,CLEAN,,,,,,,,,,
p280_ke_tabus_vt,280,ke-tabus,verb_transitive,to eat s.t. gluttonously,_ke:-tapus,,,CLEAN,,,,,,,,,,
p280_ke_tach_vt,280,ke-tach,verb_transitive,"1. to collect, accept with opened hands",_ke:-ta:c,Tochei teret pek.,The pot is collecting water.,CLEAN,,,,,,,,,,
p280_ke_tai_v,280,ke-tai,verb,"to reject, abandon",_ke:-tay,Kogotai teta moita.,The cow has rejected the calf.,RECONSTRUCTED,,,,,,,,,,
p280_taburiet_n,280,taburiet,noun,"dry, decayed wood",_tapur-ye:t ; _tapur; _tapur ; _tapur-ik,,,CLEAN,,,,,,,,,,
p280_tabusiet_n,280,tabusiet,noun,"dry, crumbly heart of tree",_tapus-ye:t ; _tapus; _tapus ; _tapus-ik,,,CLEAN,,,,,,,,,,
p280_tabutet_n,280,tabutet,noun,loft,_tapu:t-et ; _tapu:t; _tapu:t-o:n ; _tapu:t-o:n-ik,,Tabwalei prn.,HAS-GHOSTS,,,,,,,,,,
p280_taet_n,280,taet,noun,"_takalkal-it,_takalkal/ rustle ofby woman's skin skirt as she walks",_ta:-e:t ; _ta:y; ta:-ô:y ; ta:- o'.kJ coiled brass wire necklace ; tagalgalitn.,,,CLEAN,,,,,,,,,,
p280_taganet_n,280,taganet,noun,syphilis,_takan-e:t ; _takan,,,CLEAN,,,,,,,,,,
p280_tagatet_n,280,tagatet,noun,"chest of animal, ke-tagum v",_takat-e:t ; _takat; takatô:y ; takat-ay ; takat-o:k ; takat-a-i:k,,,GLOSS-LEAK,,,,,,,,,,
p280_tagunkut_n,280,tagunkut,noun,"skull, ki-tagur v",taku:nk-ut ; taku:nku,,,GLOSS-LEAK,,,,,,,,,,
p280_tagusiet_n,280,tagusiet,noun,"pith, tagusiet ab ketit the pith ofa tree",_ta:kus-ye:t ; _ta:kus; _ta:kus-ay ; _ta:kus-a-i:k,,,CLEAN,,,,,,,,,,
p281_ke_taingan_vt,281,ke-taingan,verb_transitive,"to make circle around, encircle, coil",_ke:-tai:nkan,Toingone kei indaret.,The snake is coiling.,CLEAN,,,,,,,,,,
p281_taimen_n,281,taimen,noun,"diamond (suit in cards), ki-tainan v",_ta:ymen ; _ta:ymen-it,,,GLOSS-LEAK,,,,,,,,,,
p281_tairit_n,281,tairit,noun,tyre,_tair-it ; _tair; _tair-i:s-ya ; _tair-i:s-yek,,,CLEAN,,,,,,,,,,
p281_tait_n,281,tait,noun,"lantern, lamp. taita (see tai)",_ta:-it ; _ta:; _ta:-i:s-ya ; _ta:- i:s-yek,,,CROSS-REF,,,,,,,,,,
p281_taita_n,281,taita,noun,"1. front. 2. right (side), eut ab tai right hand",_ta:y-ta ; _ta:y; ta:y-wa ; ta:y-wek,,komast ab tai right side,CLEAN,,,,,,,,,,
p281_taiwet_n,281,taiwet,noun,francolin. takwenya,_ta:yw-e:t ; _ta:y-wa; ta:yw-ô:y ; ta:yw-o:k,,hello! /. (greeting used to girls) (answered by iko,HAS-GHOSTS,,,,,,,,,,
p281_tala_a,281,tala,adjective,"gentle, tranquil, mellow",_tala ; tala-e:n,,,CLEAN,,,,,,,,,,
p281_talamwet_n,281,talamwet,noun,"grasshopper, locust, ko-talbista v.itv",_ta:lam-we:t ; _ta:lamwa; _ta:lam ; _ta:lam-ik,to splash.,Ketalbista. It splashed.,CLEAN,,,,,,,,,,
p281_talil_a,281,talil,adjective,"glistening, konta kwen ya talil iris (glistening part of the eye)",_tali:l ; tali:l-e:n,,,CLEAN,,,,,,,,,,
p281_taliliet_n,281,taliliet,noun,"omen, sign",ta:li:l-yet ; ta:li:l,,,CLEAN,,,,,,,,,,
p282_ke_tandanat_vand,282,ke-tandanat,verb,to cart around,_ke:-ta:ntana:t,Metondonoti lakwet!,Don't cart the child around!.,RECONSTRUCTED,,,,,,,,,,
p282_ke_tandus_v,282,ke-tandus,verb,"to be in a state of light trance, to nap",_ke:-ta:ntu:s,"Tandus ko bo tyony, ko ng'wan ko bo chi.",What is pleasant for an animal is bitter for aperson (one's man's meat is another man's poison).,RECONSTRUCTED,,,,,,,,,,
p282_taluklukiat_n,282,taluklukiat,noun,"membrane, slime",_talukluk-ya:t ; _talukluk-ya: _talukluk ; ; _talukluk-e:k,,,CLEAN,,,,,,,,,,
p282_talusiet_n,282,talusiet,noun,"engorged tick, ko-tam V",_ta:lu:s-yet ; _ta:lu:s; _ta:lu:s ; _ta:lu:s-ik,,,GLOSS-LEAK,,,,,,,,,,
p282_tam_a,282,tam,adjective,"dessicated, dry-looking, dry. tam (taam) ki-tam v",_ta:m ; ta:m-e:n,,,GLOSS-LEAK,,,,,,,,,,
p282_taman_num,282,taman,numeral,ten. tamang'ewet,_taman ; taman-wa:kik,,,CLEAN,,,,,,,,,,
p282_tamang'ewet_n,282,tamang'ewet,noun,"Mama nge:ywe:t, _tama nge:ywa/ [ma spread + ngewet crater] skirt",,,,CLEAN,,,,,,,,,,
p282_tambulul_a,282,tambulul,adjective,"Mampulul, tampulul(- e:n)/ soft, smooth (hair)",,Tombulul sumeek.,The hair is soft.,HAS-GHOSTS,,,,,,,,,,
p282_tamnet_n,282,tamnet,noun,chin,_ta:mn-e:t ; _ta:mn-a; ta:mn-ô:y ; ta:mn-ô:k,,,CLEAN,,,,,,,,,,
p282_tamokiet_n,282,tamokiet,noun,"ring or bracelet of skin of sacrificed goat worn by infant, its babysitter and its mother to mark the beginning ofthe stage ofmeat-eating for the infant; also worn in general in ceremonies involving sacrifices",_tamo:k-yet ; _tamo:k; tamo:k-ô:y ; tamo:k-ô:k,,,CLEAN,,,,,,,,,,
p282_tamtamu_n,282,tamtamu,noun,"Mamtamu, _tamtamu:t; _tamtam-u:s-ya, _tamtam-u:syek/  lollipop, sweet, candy",,,,CLEAN,,,,,,,,,,
p282_tamus_a,282,tamus,adjective,"gentle in disposition, awkward, ke-tandan v",_tamu:s ; tamu:s-e:n,1. for two people to carry someone - one grasping the arms and the other the legs. 2. to cart.,Tandan kimoik olin! Cart the food that way!.,GLOSS-LEAK,,,,,,,,,,
p282_tanduiyet_n,282,tanduiyet,noun,holy water (drunk withaceremony),_tantu:y-ye:t ; _ta:ntu:y-ya,,Tisetanduiyet! Bring (him/her) to life with holy water!,CLEAN,,,,,,,,,,
